"","uuid","cardNumber","setCode","commander","foil","commander_deck","artist","artistIds","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","side","signature","sourceProducts","subsets","subtypes","supertypes","text","toughness","type","types","variations","watermark","GreenMana","BlackMana","BlueMana","WhiteMana","RedMana","GreenBlackMana","GreenBlueMana","GreenWhiteMana","GreenRedMana","BlackBlueMana","BlackWhiteMana","BlackRedMana","BlueWhiteMana","BlueRedMana","WhiteRedMana","GreenPhyrexian","BlackPhyrexian","BluePhyrexian","WhitePhyrexian","RedPhyrexian","GreenWhitePhyrexian","GreenRedPhyrexian","WhiteRedPhyrexian","GreenTwo","BlackTwo","BlueTwo","WhiteTwo","RedTwo","ColourlessMana","ManaDiscrep","alchemy","brawl","commanderEDH","duel","explorer","future","gladiator","historic","legacy","modern","oathbreaker","oldschool","pauper","paupercommander","penny","pioneer","predh","premodern","standard","standardbrawl","timeless","vintage"
"1675","c0da2f7b-dd82-562d-b3f5-0da81cf86c50","4","ORI","","","Queen Marchesa","Cynthia Sheppard","9dfbdd58-65e6-40cf-951a-80e141061939","","","mtgo, paper","default","black","","W","","W",NA,"",2910,0.91,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","Flying","English","normal","",NA,"","{1}{W}{W}{W}",4,"Archangel of Tithes","","","Flying\nAs long as Archangel of Tithes is untapped, creatures can't attack you or a planeswalker you control unless their controller pays {1} for each of those creatures.\nAs long as Archangel of Tithes is attacking, creatures can't block unless their controller pays {1} for each of those creatures.","Creature — Angel","","3","ORI, OTJ, PLST, POTJ","","mythic","","","oval","","","{""foil"": [""bfb784dd-6f89-55b2-ae61-8506e0b29a61""], ""nonfoil"": [""bfb784dd-6f89-55b2-ae61-8506e0b29a61""]}","","Angel","","Flying\nAs long as Archangel of Tithes is untapped, creatures can't attack you or planeswalkers you control unless their controller pays {1} for each of those creatures.\nAs long as Archangel of Tithes is attacking, creatures can't block unless their controller pays {1} for each of those creatures.","5","Creature — Angel","Creature","","",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","","","Legal","","","Legal","Legal","Legal","Legal"
"1676","c11b8562-6b1a-515d-b691-b4f346ee3f5a","275","LCC","","","Clavileño, First of the Blessed","Zezhou Chen","810677e5-a502-4c03-b726-78cd808a75d4","","","mtgo, paper","","black","","B, W","","B, W",NA,"",2907,0.16,NA,"",NA,"","nonfoil","","""We long ago abandoned the things that make humans weak: friendship, marriage, family. All that remains is the strength of our devotion.""","","2015",NA,"","","False","True","","","","","","","","True","","","","","","","English","normal","",NA,"","{W}{B}",2,"Legion Lieutenant","","","Other Vampires you control get +1/+1.","Creature — Vampire Knight","","2","LCC, RIX","","uncommon","","","","","","{""nonfoil"": [""17029d0a-ebcf-59d2-87da-94ffe9f66332""]}","","Vampire, Knight","","Other Vampires you control get +1/+1.","2","Creature — Vampire Knight","Creature","","",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","Restricted","","Legal","","","","","Legal","Legal"
"1677","c11e1655-c736-5092-91eb-57cd92c5de1d","70","LTR","","","Lorescale Coatl","Lixin Yin","25645c87-71be-400b-8522-618a52c37454","Soothing of Smeagol","","arena, mtgo, paper","default","black","","U","","U",NA,"",5804,0.1,NA,"",NA,"","nonfoil, foil","","Frodo's heart sank. This was too much like trickery, and certainly what he did would seem a treachery to the poor treacherous creature.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{U}",2,"Soothing of Sméagol","","","Return target nontoken creature to its owner's hand. The Ring tempts you.","Instant","","","LTR","","common","","","triangle","","","{""foil"": [""266de9f8-de20-5d45-a4be-842de7a5a82d"", ""331d181e-ccef-5814-bf27-347a9c57a92e"", ""ef7a3983-cd6e-5ff3-b85c-bc67ae1edf5c""], ""nonfoil"": [""331d181e-ccef-5814-bf27-347a9c57a92e"", ""ef7a3983-cd6e-5ff3-b85c-bc67ae1edf5c""]}","","","","Return target nontoken creature to its owner's hand. The Ring tempts you.","","Instant","Instant","b2ebc556-955b-5016-8b57-4d9767782447","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Legal","Legal","Legal","Legal","","","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","","","","","","","Legal","Legal"
"1678","c12c41b8-351e-5cc9-845d-708ee64312bc","290","C21","","","Dina, Soul Steeper","Chris Ostrowski","b5f1bd34-abee-40c9-99f7-a6ee089fb30b","","","mtgo, paper","","black","","G","","",NA,"",2319,0.06,NA,"",NA,"","nonfoil","","","","2015",NA,"","","False","True","","","","","","","","True","","","","","","Food","English","normal","",NA,"","",0,"Gingerbread Cabin","","","({T}: Add {G}.)\nGingerbread Cabin enters the battlefield tapped unless you control three or more other Forests.\nWhen Gingerbread Cabin enters the battlefield untapped, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")","Land — Forest","","","C21, ELD","","common","","","","","","{""nonfoil"": [""1583c4bf-0a17-5a83-b836-cea7c8413cc1"", ""b744ce89-744f-5e97-9678-dfbe1d8bb680""]}","","Forest","","({T}: Add {G}.)\nGingerbread Cabin enters the battlefield tapped unless you control three or more other Forests.\nWhen Gingerbread Cabin enters the battlefield untapped, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")","","Land — Forest","Land","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","","Legal","","","","","Legal","Legal"
"1679","c15cff24-93f0-55ad-9ff3-9a4cae67ec68","31","LCI","",NA,"Draft Cards","LA Draws","1f22abb8-3873-4e81-93f3-79db5e56dd64","","","arena, mtgo, paper","default","black","","W","","W",NA,"",19166,NA,NA,"",NA,"","nonfoil, foil","","""Those who would steal the blood and breath of the living will drink their fill of the sand.""\n—Sovereign Okinec Ahau","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{5}{W}",6,"Quicksand Whirlpool","","","This spell costs {3} less to cast if it targets a tapped creature.\nExile target creature.","Instant","","","LCI","","common","","","","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","","","This spell costs {3} less to cast if it targets a tapped creature.\nExile target creature.","","Instant","Instant","","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","","","Legal","Legal","Legal","Legal"
"1680","c15cff24-93f0-55ad-9ff3-9a4cae67ec68","31","LCI","",NA,"Draft Cards","LA Draws","1f22abb8-3873-4e81-93f3-79db5e56dd64","","","arena, mtgo, paper","default","black","","W","","W",NA,"",19166,NA,NA,"",NA,"","nonfoil, foil","","""Those who would steal the blood and breath of the living will drink their fill of the sand.""\n—Sovereign Okinec Ahau","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{5}{W}",6,"Quicksand Whirlpool","","","This spell costs {3} less to cast if it targets a tapped creature.\nExile target creature.","Instant","","","LCI","","common","","","","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","","","This spell costs {3} less to cast if it targets a tapped creature.\nExile target creature.","","Instant","Instant","","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","","","Legal","Legal","Legal","Legal"
"1681","c1b2f597-ae58-5fac-93af-e1e95af87e68","37","ZNR","","","Queen Marchesa","Darek Zabrocki","904ed2e7-9850-4472-802f-2657c53dd4d8","","","arena, mtgo, paper","default","black","","W","","W",NA,"",903,0.14,2,"",2,"Sejiri Shelter","nonfoil, foil","","""It blocks the windswept salt and frigid air, but the loneliness of Sejiri remains.""\n—Enwor, Sea Gate Expeditionary House","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","modal_dfc","",NA,"","{1}{W}",2,"Sejiri Shelter // Sejiri Glacier","","","","","8371d026-41cc-5f24-af86-ffe3f57a967a","","ZNR","","uncommon","","","","a","","{""foil"": [""2b7bdbc4-4089-5b7b-9930-dc7643227e7b"", ""a23f1a83-e1de-5b30-8276-745cffbbaba3"", ""f3736d50-8967-5f09-89be-3b7a4eddb948""], ""nonfoil"": [""0332a109-d6ad-59f3-80fb-432a103bfb25"", ""2b7bdbc4-4089-5b7b-9930-dc7643227e7b"", ""f3736d50-8967-5f09-89be-3b7a4eddb948""]}","","","","Target creature you control gains protection from the color of your choice until end of turn.","","Instant","Instant","","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","","","Legal","","","","","Legal","Legal"
"1682","c1bddc1f-9587-5c76-8ac5-a7e4c2bc85ce","84","JUD","","","Magda, Brazen Outlaw","Arnie Swekel","af10ecf2-eb82-4100-97b2-6c236b0fa644","","","mtgo, paper","default","black","","R","","R",NA,"",7249,NA,NA,"",NA,"","nonfoil, foil","","His battle cry unleashes an avalanche of dwarves.","","1997",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{R}{R}{R}",3,"Dwarven Bloodboiler","","","Tap an untapped Dwarf you control: Target creature gets +2/+0 until end of turn.","Creature - Dwarf","","2","JUD, PLST","","rare","","","","","","{""foil"": [""bbae3f28-02b5-5e64-af4e-6ae73e28ea35""], ""nonfoil"": [""bbae3f28-02b5-5e64-af4e-6ae73e28ea35""]}","","Dwarf","","Tap an untapped Dwarf you control: Target creature gets +2/+0 until end of turn.","2","Creature — Dwarf","Creature","","",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","","Legal","Legal","","","","","Legal","","Legal","","","","Legal","","Legal","Legal","","","","Legal"
"1683","c1d195f1-3d81-569b-aae2-0dcefc0ac32e","297","C19","","","Ghired, Conclave Exile","Alayna Danner","bb677b1a-ce51-4888-83d6-5a94de461ff9","","","mtgo, paper","","black","","R","","",NA,"",NA,0.35,NA,"",NA,"","nonfoil","","","","2015",NA,"","","False","True","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Mountain","","","R","Basic Land — Mountain","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ARN, ATH, AVR, BBD, BFZ, BLB, BRB, BRC, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CLU, CM2, CMA, CMD, CMM, CMR, CST, DD1, DD2, DDE, DDG, DDH, DDI, DDJ, DDK, DDL, DDN, DDP, DDS, DDT, DDU, DKM, DMR, DMU, DOM, DPA, DTK, E01, ELD, EVG, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GS1, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, JVC, KHM, KLD, KLR, KTK, LCI, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, ME1, ME3, MH2, MH3, MID, MIR, MKM, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, OTJ, P02, P23, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PD2, PELP, PF19, PF20, PGPX, PGRU, PIP, PL24, PLST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PSS4, PTC, PTK, PZ2, RAV, REX, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC00, WC01, WC02, WC03, WC97, WC98, WC99, WHO, WOE, XANA, XLN, ZEN, ZNR","","common","","","","","","{""nonfoil"": [""0060dafa-bfca-5496-8319-b02e091fbb45"", ""2e2fa533-c4c8-550e-97cb-b3a4ea1584aa"", ""526cc71b-c0d0-5490-94f4-8359a12fe85c""]}","","Mountain","Basic","({T}: Add {R}.)","","Basic Land — Mountain","Land","07e16b33-5a03-5503-aa3f-2a72e064d26d, 8e77f403-3eac-5c2c-a898-8195ccfa6885","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal"
"1684","c1fe450c-9007-534e-a1b5-46c4763a04f6","180","LCI","",NA,"Draft Cards","Campbell White","d281eab4-463a-4ba8-9039-8943737960a0","","","arena, mtgo, paper","default","black","","G","","G",NA,"",13256,NA,NA,"",NA,"","nonfoil, foil","","Accustomed to hunting nimble flying prey, the dinosaur was delighted to have its meal delivered neatly in a box.","","2015",NA,"","","True","True","","","","","","","","","","","","","","Reach, Trample","English","normal","",NA,"","{2}{G}{G}",4,"Colossadactyl","","","Reach, trample","Creature — Dinosaur","","4","LCI","","uncommon","","","","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","Dinosaur","","Reach, trample","5","Creature — Dinosaur","Creature","","",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","Restricted","Legal","Legal","","","Legal","Legal","Legal","Legal"
"1685","c22745b0-4f52-508a-923b-25aacf91fcd4","285","MRD","","","Titania, Protector of Argoth","John Avon","798f3932-30e0-4420-aa3f-db4d613f89ca","","","mtgo, paper","default","black","","G","","",NA,"",1852,0.08,NA,"",NA,"","nonfoil, foil","","Tel-Jilad, sanctum of the ancient trolls, keepers of the secret of Mirrodin's origin.","","2003",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","",0,"Tree of Tales","","","(Tree of Tales isn't a spell.)\n{T}: Add {G} to your mana pool.","Artifact Land","","","HOP, MRD, PLST, SLD, WC04","","common","","","","","","{""foil"": [""86234b3d-c40d-5105-bed4-44473faf146c"", ""9e39488c-c8a2-5ac3-ba79-6b5ee33dc639""], ""nonfoil"": [""7cfad63e-4577-5f7d-b4b9-ea5e0110a06f"", ""9e39488c-c8a2-5ac3-ba79-6b5ee33dc639""]}","","","","{T}: Add {G}.","","Artifact Land","Artifact, Land","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","","Legal","Legal","","","","","Legal","Banned","Legal","","Legal","Legal","","","Legal","","","","","Legal"
"1686","c22f7bc8-78ba-54b2-8ab7-ad2c188d0587","17","WOT","","","Ghyrson Starn, Kelermorph","Abigail Larson","8ab46c05-4abb-4919-b635-df35cf46f4db","","","arena, mtgo, paper","","borderless","","U","","U",NA,"",863,0.47,NA,"",NA,"","nonfoil, foil","","""Valtry gasped. The strange new coral was not coral at all, but a fallen drywalker! But how did it get to the bottom of Loch Larent?""\n—*The Merfolk Who Walked*","showcase","2015",NA,"","","True","True","","","","","","","","True","","True","","","","Enchant","English","normal","",NA,"","{U}",1,"Curiosity","","","Enchant creature\nWhenever enchanted creature deals damage to an opponent, you may draw a card.","Enchantment — Aura","","","8ED, A25, EXO, ISD, JMP, PLST, SLD, TPR, WOT","boosterfun","uncommon","","","","","","{""foil"": [""1ff62823-f41c-5334-af14-20c5cc28e84d"", ""3d11e864-79aa-54ed-aa85-81bacfccf3f4"", ""86ab9007-922a-5f13-8ffa-aaa8b775c06c"", ""cd6988ad-afc6-5926-b41e-88be446d9bb7""], ""nonfoil"": [""1ff62823-f41c-5334-af14-20c5cc28e84d"", ""86ab9007-922a-5f13-8ffa-aaa8b775c06c"", ""cd6988ad-afc6-5926-b41e-88be446d9bb7""]}","","Aura","","Enchant creature\nWhenever enchanted creature deals damage to an opponent, you may draw a card.","","Enchantment — Aura","Enchantment","","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","Legal","Legal","Legal","","","Legal","Legal","Legal","Legal","Legal","","","","","","Legal","Legal","","","Legal","Legal"
"1687","c2308737-8599-57ad-ba10-92de2c88b934","210","M20","","","Queen Marchesa","Yongjae Choi","5ab91c3b-a6da-4751-a56e-81d0f61a67ab","","","arena, mtgo, paper","default","black","","B, R, W","","B, R, W",NA,"",5806,0.25,NA,"",NA,"","nonfoil, foil","","","legendary","2015",NA,"","","True","True","","","","","","","","","","","","","","Flying, Vigilance","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{R}{W}{B}",3,"Kaalia, Zenith Seeker","","","Flying, vigilance\nWhen Kaalia, Zenith Seeker enters the battlefield, look at the top six cards of your library. You may reveal an Angel card, a Demon card, and/or a Dragon card from among them and put them into your hand. Put the rest on the bottom of your library in a random order.","Legendary Creature — Human Cleric","","3","M20, PM20","","mythic","","","oval","","","{""foil"": [""98ee4589-78f8-5b48-ac57-ef50d8ff8f1c""], ""nonfoil"": [""98ee4589-78f8-5b48-ac57-ef50d8ff8f1c""]}","","Human, Cleric","Legendary","Flying, vigilance\nWhen Kaalia, Zenith Seeker enters the battlefield, look at the top six cards of your library. You may reveal an Angel card, a Demon card, and/or a Dragon card from among them and put them into your hand. Put the rest on the bottom of your library in a random order.","3","Legendary Creature — Human Cleric","Creature","","",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","","Legal","Legal","","","","","Legal","Legal"
"1688","c230d168-692a-5fd7-b9d7-d2b6f43535b2","217","LCI","","Y","The Mycotyrant","Deruchenko Alexander","806f6ff9-6ed4-4e93-998a-a562c0b792e6","","","arena, mtgo, paper","default","black","","G","","G",NA,"",9873,NA,1,"",1,"Twists and Turns","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","Explore, Scry, Transform","English","transform","",NA,"","{G}",1,"Twists and Turns // Mycoid Maze","","","","","93b16110-9cb5-5021-b4fc-915c79287e68","","LCI","","uncommon","","","","a","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","","","If a creature you control would explore, instead you scry 1, then that creature explores.\nWhen Twists and Turns enters the battlefield, target creature you control explores.\nWhen a land enters the battlefield under your control, if you control seven or more lands, transform Twists and Turns.","","Enchantment","Enchantment","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","","Legal","Legal","","","Legal","Legal","Legal","Legal"
"1689","c230d168-692a-5fd7-b9d7-d2b6f43535b2","217","LCI","",NA,"Draft Cards","Deruchenko Alexander","806f6ff9-6ed4-4e93-998a-a562c0b792e6","","","arena, mtgo, paper","default","black","","G","","G",NA,"",9873,NA,1,"",1,"Twists and Turns","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","Explore, Scry, Transform","English","transform","",NA,"","{G}",1,"Twists and Turns // Mycoid Maze","","","","","93b16110-9cb5-5021-b4fc-915c79287e68","","LCI","","uncommon","","","","a","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","","","If a creature you control would explore, instead you scry 1, then that creature explores.\nWhen Twists and Turns enters the battlefield, target creature you control explores.\nWhen a land enters the battlefield under your control, if you control seven or more lands, transform Twists and Turns.","","Enchantment","Enchantment","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","","Legal","Legal","","","Legal","Legal","Legal","Legal"
"1690","c27d1814-e867-5f08-bc75-d4ad0d57b5c3","233","INV","","","Ghired, Conclave Exile","Ron Spencer","dab52c11-0564-4207-a4a1-c1735c946a65","","","mtgo, paper","default","black","","G, W","","G, W",NA,"",674,1.51,NA,"",NA,"","nonfoil, foil","","Gaea forged her soldiers into self-wielding weapons that struck down all impurities.","","1997",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{G}{W}",3,"Aura Shards","","","Whenever a creature comes into play under your control, you may destroy target artifact or enchantment.","Enchantment","","","CMD, INV, PLST, SLD","","uncommon","","","","","","{""foil"": [""e634446e-4111-5781-ba46-1161cb3abb5a""], ""nonfoil"": [""1971eacc-6305-5c8c-914d-663ae422c379"", ""e634446e-4111-5781-ba46-1161cb3abb5a""]}","","","","Whenever a creature enters the battlefield under your control, you may destroy target artifact or enchantment.","","Enchantment","Enchantment","","",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"","","Legal","Legal","","","","","Legal","","Legal","","","","","","Legal","Legal","","","","Legal"
"1691","c27d1814-e867-5f08-bc75-d4ad0d57b5c3","233","INV","","","Anikthea, Hand of Erebos","Ron Spencer","dab52c11-0564-4207-a4a1-c1735c946a65","","","mtgo, paper","default","black","","G, W","","G, W",NA,"",674,1.51,NA,"",NA,"","nonfoil, foil","","Gaea forged her soldiers into self-wielding weapons that struck down all impurities.","","1997",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{G}{W}",3,"Aura Shards","","","Whenever a creature comes into play under your control, you may destroy target artifact or enchantment.","Enchantment","","","CMD, INV, PLST, SLD","","uncommon","","","","","","{""foil"": [""e634446e-4111-5781-ba46-1161cb3abb5a""], ""nonfoil"": [""1971eacc-6305-5c8c-914d-663ae422c379"", ""e634446e-4111-5781-ba46-1161cb3abb5a""]}","","","","Whenever a creature enters the battlefield under your control, you may destroy target artifact or enchantment.","","Enchantment","Enchantment","","",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"","","Legal","Legal","","","","","Legal","","Legal","","","","","","Legal","Legal","","","","Legal"
"1692","c2c4f7c1-b0c7-55d2-9033-27260af6cdf4","221","M21","Y","","Lorescale Coatl","Greg Staples","93d65564-bf00-447b-8406-e2031f03b6b1","","","arena, mtgo, paper","default","black","","G, U","","G, U",NA,"",8086,0.33,NA,"",NA,"","nonfoil, foil","","""The enlightenment I never found in etherium I have found traced in the coatl's scales.""\n—Ranalus, vedalken heretic","","2015",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","{1}{G}{U}",3,"Lorescale Coatl","","","Whenever you draw a card, put a +1/+1 counter on Lorescale Coatl.","Creature — Snake","","2","A25, ARB, C15, DDO, M21, MM2","","uncommon","","","","","","{""foil"": [""547f7fe8-5bf3-5b1f-b7d5-2348edfeb15f"", ""61ee3ba9-54d4-55e6-8c49-3977d922f30e""], ""nonfoil"": [""61ee3ba9-54d4-55e6-8c49-3977d922f30e""]}","","Snake","","Whenever you draw a card, put a +1/+1 counter on Lorescale Coatl.","2","Creature — Snake","Creature","","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","Restricted","Legal","Legal","Legal","","","","Legal","Legal"
"1693","c2cb909b-a773-520e-a96e-5a1e61fb0c0b","207","STX","","","Dina, Soul Steeper","PINDURSKI","f333a7f0-7330-40e9-8c58-667eea2f0f60","","","arena, mtgo, paper","default","black","","B, G","","B, G",NA,"",2495,0.11,NA,"",NA,"","nonfoil, foil","","""Death is my life's work.""","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{2}{B}{G}",4,"Mortality Spear","","","","","","","PRM, STX","","uncommon","","","","","","{""foil"": [""141e45d1-be58-5312-82ad-3cd774a567cb"", ""52fca41e-cac5-5eb2-b107-0164e829d064"", ""64143552-b778-5cdb-a29f-af955ef626e8"", ""7a22deb5-1740-5a47-af47-dcdc175c4b77"", ""b18d1de8-64f5-5aa6-bfd1-638520cc9c28""], ""nonfoil"": [""141e45d1-be58-5312-82ad-3cd774a567cb"", ""1583c4bf-0a17-5a83-b836-cea7c8413cc1"", ""608dbc7d-9ae2-5c72-a0a1-c52e954bacc0"", ""64143552-b778-5cdb-a29f-af955ef626e8"", ""7a22deb5-1740-5a47-af47-dcdc175c4b77"", ""b18d1de8-64f5-5aa6-bfd1-638520cc9c28"", ""b744ce89-744f-5e97-9678-dfbe1d8bb680""]}","","","","This spell costs {2} less to cast if you gained life this turn.\nDestroy target nonland permanent.","","Instant","Instant","fec2bc24-35a3-54bf-b616-2a1a4a107768","witherbloom",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","","","Legal","","","","","Legal","Legal"
